curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01,win_h0.0015
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,19,6367670.523804616,7453058.617122979,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,20,6367670.523804616,5171159.758199164,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,21,6367670.523804616,7077134.290411647,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,22,6367670.523804616,5953396.121354073,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,23,6367670.523804616,6298191.159422787,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,24,6367670.523804616,8065089.53913215,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,25,6367670.523804616,6943676.979930193,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,26,6367670.523804616,7287856.561413129,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,27,6367670.523804616,7112447.879761503,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,28,6367670.523804616,7209973.659834482,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,29,6367670.523804616,5612786.363195026,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,30,6367670.523804616,7098033.821826825,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,31,6367670.523804616,6886633.841905135,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
