n_candidates,snipe_tax,trial,parent_absorbed_total,parent_absorbed_usd,head_eth_in,head_eth_in_usd,head_fdv_move,winner_avg,score_cv,top1_share,block1_share_of_first_second,block1_snipe_usd,block1_cost_usd
5,False,2,79906250.65204869,19976.562663012173,13.187296166413281,52749.18466565313,5.823523343744696,9251353.641469393,0.09932299631590531,0.23119927578668756,1.0,0.0,-14530.624183050495
5,False,3,69344846.99626261,17336.211749065653,9.434031995468189,37736.127981872756,3.6368705271303465,7630668.284418889,0.11735011626112243,0.23641054461306057,1.0,0.0,-12617.133577045059
5,False,4,65985329.94440031,16496.332486100076,8.501937680481511,34007.750721926044,3.1591034006070844,9335965.968289675,0.17975446904102538,0.2455280889071267,1.0,0.0,-11971.436469415554
5,False,5,77016710.13976538,19254.177534941347,12.010233423191492,48040.93369276597,5.09244529282021,10759541.242810724,0.27073515747355625,0.2748346077060811,1.0,0.0,-13971.923891045055
5,False,6,68150197.84001727,17037.54946000432,9.090876085710626,36363.504342842505,3.4579572834559293,8573774.261096878,0.1723597141816884,0.2514992760857236,0.800092636563167,0.0,-11191.81313551276
5,False,7,74519966.26874043,18629.99156718511,11.092870653203493,44371.48261281397,4.551383970687475,9629428.921389552,0.13959746635016848,0.2362009465583989,0.801636913191154,0.0,-12201.04065106742
10,True,0,71163232.64668691,17790.808161671728,9.98334367634536,39933.37470538144,3.9305955135158133,5976471.499875064,0.3579474110209029,0.1636540404849658,1.0,311.13333333333395,-668.6846330852106
10,True,1,64600804.9705716,16150.201242642901,8.145895417223805,32583.58166889522,2.9834600785266843,4845542.364241849,0.25665327404245136,0.14556002567308002,1.0,311.13333333333395,-571.1806598829871
10,True,2,66221715.65729249,16555.42891432312,8.564284129358539,34257.136517434155,3.190250109862543,5663160.754036662,0.3581050061184792,0.17252216101597112,0.9651143242366028,311.13333333333395,-576.4873184449417
10,True,3,59991146.93884242,14997.786734710606,7.062752497322789,28251.009989291157,2.4724205120727296,4819687.649223765,0.3556854721922323,0.15874256065761763,1.0,311.13333333333395,-500.03291960422786
10,True,4,56046451.157796904,14011.612789449226,6.2438469672503505,24975.387869001403,2.109330822527534,4386871.646766404,0.4049913807061477,0.14980618993497632,1.0,311.13333333333395,-432.89752605636784
10,True,5,72425010.72039339,18106.252680098347,10.385092357159527,41540.36942863811,4.151127011208712,5627254.830569419,0.3394889061172543,0.15301719439223854,1.0,311.13333333333395,-709.4137290333829
10,True,6,69813797.95132531,17453.449487831327,9.572491778480597,38289.96711392239,3.710056782816503,4977107.783594346,0.2992912707420064,0.1499417599349831,1.0,311.13333333333395,-644.8698609489959
10,True,7,66898994.23827006,16724.748559567513,8.74552392246698,34982.09568986792,3.281452747950228,5406048.369821421,0.28327421159469124,0.15212917834136244,0.9392590027234983,311.13333333333395,-603.344099898048
10,False,0,66927452.81388128,16731.86320347032,8.753225373367755,35012.90149347102,3.2853499839056255,5238028.716481094,0.3003840256761924,0.1488299216669631,0.883060306215325,0.0,-8958.114603471504
10,False,1,76233375.87304214,19058.343968260535,11.713154618356686,46852.618473426744,4.914473854312047,5126593.861742352,0.18722470791725684,0.13620830845072393,0.8597447423879075,0.0,-10379.488997132654
10,False,2,67322867.72503698,16830.716931259245,8.860962272383553,35443.84908953421,3.3400549573655836,4716173.406840425,0.3027188388459189,0.13921279403132392,1.0,0.0,-9413.427153415807
10,False,3,62091113.88970802,15522.778472427006,7.537807863988436,30151.231455953744,2.692239744611001,4259077.2647429425,0.25890847663350625,0.13269860255923477,1.0,0.0,-8676.891354367333
10,False,4,61741204.87215913,15435.301218039784,7.456605967021517,29826.423868086065,2.654187735326669,4470257.288165291,0.221061311997372,0.13684397509578305,1.0,0.0,-8533.80235124577
10,False,5,60348890.179889515,15087.22254497238,7.141641479005441,28566.565916021766,2.5084571856398576,4216523.9400680205,0.23963040410823103,0.1309694698671046,1.0,0.0,-8333.17881867549
10,False,6,72441605.10708794,18110.401276771987,10.390494430607943,41561.97772243177,4.154125238625312,5503942.949050275,0.2510017999850938,0.1434918213218284,0.8510124724814846,0.0,-9354.163222071473
10,False,7,81754118.92386757,20438.529730966893,14.014764760533202,56059.05904213281,6.362257589987783,6726625.831627607,0.2779344548734471,0.1553195047864475,0.8827439495385585,0.0,-11235.992910515504
20,True,0,69749108.18920551,17437.277047301377,9.55326255794235,38213.050231769404,3.699858448380354,2725885.245885378,0.3260737917746826,0.07733880430221399,0.9790158908181218,311.13333333333395,-113.57637224830845
20,True,1,76347567.49929716,19086.89187482429,11.755916183481121,47023.66473392448,4.939928552535744,3756374.0526658082,0.33201807006183665,0.09217106337924072,1.0,311.13333333333395,-158.6793202778658
20,True,2,67833746.49344069,16958.436623360172,9.002205815229622,36008.82326091849,3.412299012952033,2573205.2934683687,0.36215154543368955,0.07729124468217233,0.9471581260229985,311.13333333333395,-101.89551089492481
20,True,3,68539455.87038845,17134.863967597114,9.201210204894041,36804.840819576166,3.515098910487316,3150133.5800489453,0.3710213289970206,0.0905907213520585,1.0,311.13333333333395,-108.9005132201133
20,True,4,67803181.32506523,16950.79533126631,8.99368959108643,35974.75836434572,3.407926192106604,3298490.111588462,0.4022723700154059,0.0939977155448072,1.0,311.13333333333395,-105.3372747307113
20,True,5,70021909.38004337,17505.477345010844,9.634637384435969,38538.54953774388,3.743091666398163,3453368.0520710056,0.3676789905593034,0.09067549287019495,0.9320235215121292,311.13333333333395,-117.51086709445518
20,True,6,60758497.051902,15189.624262975502,7.232976079012182,28931.90431604873,2.5504114142046506,2652431.339516622,0.3625622700100445,0.08455197368658397,1.0,311.13333333333395,-51.18977959614725
20,True,7,65364068.72735196,16341.017181837991,8.340272948058214,33361.09179223285,3.0788810466993617,3001418.191614189,0.44023004917568664,0.0898554658277775,1.0,311.13333333333395,-95.14732500590809
20,False,0,69958970.09854479,17489.7425246362,9.615796798302211,38463.18719320885,3.7330643382551196,2805003.807929647,0.2632322823570363,0.07540527066554538,1.0,0.0,-6437.363957445195
20,False,1,78358950.83769411,19589.737709423527,12.540446722430929,50161.78688972371,5.416636808035502,3470352.039831093,0.2667899831041876,0.08399772877765765,0.8795869025334543,0.0,-7036.343004458583
20,False,2,81644824.48898496,20411.20612224624,13.96404395986277,55856.17583945108,6.328646325353745,3740253.1632871013,0.2652772228566635,0.08500590611522466,1.0,0.0,-7575.106074294361
20,False,3,77374954.23318343,19343.738558295856,12.149074394749277,48596.29757899711,5.1765255320941455,3477226.675161432,0.2775380237403404,0.08698630774922453,1.0,0.0,-7162.091015426163
20,False,4,76018890.68741468,19004.72267185367,11.633329812275717,46533.31924910287,4.867102753398992,2764440.643272081,0.2448085860517103,0.0712737155673042,0.8699984049392028,0.0,-6713.557425581914
20,False,5,74260109.43519655,18565.027358799136,11.002160237639341,44008.64095055736,4.4992495785034805,3446992.3594194716,0.3222445925440788,0.08763410509912159,0.8798437749244082,0.0,-6613.796713459688
20,False,6,77166508.03956638,19291.627009891596,12.068057681774047,48272.23072709618,5.127392874919803,3713561.507549924,0.4416515085564552,0.0946636769985535,1.0,0.0,-7288.628506230567
20,False,7,71701601.55102068,17925.40038775517,10.152613147577165,40610.45259030866,4.022924291271741,3789632.0759378206,0.351558457195863,0.09744330830051283,1.0,0.0,-6647.630812550037
50,True,0,72214629.07300788,18053.65726825197,10.316877016955035,41267.50806782014,4.113341584891728,2447002.59351452,0.6456932779567373,0.0659549615268902,1.0,311.13333333333395,122.32176955360279
50,True,1,71994706.66557014,17998.676666392534,10.24610199835452,40984.407993418085,4.074285339730924,1927541.9873552152,0.4968399183963911,0.049120865386473596,1.0,311.13333333333395,120.28478912972528
50,True,2,80888112.91197659,20222.02822799415,13.619132982299236,54476.53192919694,6.10212288057288,3226594.6372902696,0.6321721301896414,0.07701678206423404,1.0,311.13333333333395,102.77589929044518
50,True,3,70730203.3084539,17682.550827113475,9.849445736547318,39397.782946189276,3.8581669959498743,1825601.6573315659,0.5155233566931436,0.05214726825860157,1.0,311.13333333333395,122.57080080683058
50,True,4,60335891.43127304,15083.97285781826,7.138760721332039,28555.042885328156,2.5071379761613586,1694505.7471661705,0.6423578725246193,0.05326465397330287,0.9172786936789915,311.13333333333395,145.54016429753312
50,True,5,69720089.42730635,17430.02235682659,9.544650174683785,38178.600698735136,3.695294402117704,1810202.6944854222,0.5705073831122552,0.04887831832403208,0.9773661166721463,311.13333333333395,126.58674834128408
50,True,6,73582442.45601346,18395.610614003363,10.769569622105772,43078.278488423086,4.366695638237382,1620990.7501104786,0.48795756075359104,0.04131937720745936,1.0,311.13333333333395,117.11039310721206
50,True,7,67595113.03379358,16898.778258448398,8.935940120281563,35743.76048112625,3.378330798417961,1495308.1392647238,0.5581456369532127,0.04735626556995346,1.0,311.13333333333395,129.963220750377
50,False,0,63939213.03921246,15984.803259803115,7.981073687163252,31924.294748653007,2.9034330604361323,2128720.6701928657,0.5393391760190477,0.0591711595987119,1.0,0.0,-3411.515417914099
50,False,1,76727089.87678552,19181.77246919638,11.899367035675576,47597.4681427023,5.025719850453176,1832594.1881547612,0.5256640977164804,0.04772430018834439,0.9400490777017312,0.0,-3902.2076164808723
50,False,2,71330941.14207435,17832.735285518585,10.035737014385845,40142.94805754338,3.9590821690968356,1761515.2691269817,0.5665918969338145,0.048169285996014166,1.0,0.0,-3650.487598028105
50,False,3,79035943.8921553,19758.985973038827,12.818580171828103,51274.320687312415,5.590057861787283,1798705.5450341823,0.5087655968479539,0.047841886382368866,1.0,0.0,-3984.884732969068
50,False,4,77921103.89068244,19480.27597267061,12.364453523647922,49457.81409459169,5.308096498180799,1753515.1756842579,0.46849809391821856,0.04000434999929178,1.0,0.0,-3943.8647927711104
50,False,5,70818679.87738813,17704.669969347033,9.876643051073275,39506.5722042931,3.872835285192946,1688097.667314679,0.5052186347277997,0.04668894779802088,1.0,0.0,-3669.9091645563963
50,False,6,76465735.83985639,19116.433959964095,11.800360902526181,47201.443610104725,4.966443110497108,1601340.321137123,0.4960439200717337,0.04183674025283924,1.0,0.0,-3899.895558976708
50,False,7,78633555.05513132,19658.38876378283,12.652371166287542,50609.48466515017,5.4861456149633705,1810777.6111034479,0.5052204052058246,0.0427040557444871,1.0,0.0,-4008.5759120659036
