shock,reinforcement,external_market,dst,mode,hops,uses_external,slippage_frac,slippage_usd_on_5k,protocol_fee_eth,hop_fee_legs,exhausted,tokens_out,link6_drawdown,excess_slippage_vs_healthy
0.5,cap_max,independent,12,DEPTH_CAPPED(3),4,True,-1.2798859433592877,-6399.429716796439,0.0,4,False,5037629.661031378,0.3068021589886645,-1.3296342500066576
0.5,cap_max,arbitraged,10,FULL_LINE,11,False,0.06777922307975304,338.8961153987652,0.0125,11,False,3847944.129248542,0.3391020840132095,-0.022691107523587606
0.5,cap_max,arbitraged,10,PARENT_SOURCED,2,True,0.010780401672263906,53.90200836131953,0.0,2,False,4083219.1688519535,0.3391020840132095,-0.02407811515129965
0.5,cap_max,arbitraged,10,DEPTH_CAPPED(3),2,True,0.010780401672263906,53.90200836131953,0.0,2,False,4083219.1688519535,0.3391020840132095,-0.02407811515129965
0.5,cap_max,arbitraged,12,FULL_LINE,13,False,0.07897568720112091,394.87843600560456,0.0125,13,False,3801728.2869815496,0.3391020840132095,-0.02480614304845752
0.5,cap_max,arbitraged,12,PARENT_SOURCED,4,True,0.023290106451293924,116.45053225646961,0.0,4,False,4031582.639979331,0.3391020840132095,-0.02645820019607592
0.5,cap_max,arbitraged,12,DEPTH_CAPPED(3),4,True,0.023290106451293924,116.45053225646961,0.0,4,False,4031582.639979331,0.3391020840132095,-0.02645820019607592
0.9,none,independent,10,FULL_LINE,11,False,0.11375780356024146,568.7890178012073,0.0125,11,False,8877371.161564345,0.47075638004546194,0.023287472956900812
0.9,none,independent,10,PARENT_SOURCED,11,False,0.11375780356024146,568.7890178012073,0.0125,11,False,8877371.161564345,0.47075638004546194,0.0788992867366779
0.9,none,independent,10,DEPTH_CAPPED(3),11,False,0.11375780356024146,568.7890178012073,0.0125,11,False,8877371.161564345,0.47075638004546194,0.0788992867366779
0.9,none,independent,12,FULL_LINE,13,False,0.13628594691573637,681.4297345786819,0.0125,13,False,8651709.72166556,0.47075638004546194,0.032504116666157934
0.9,none,independent,12,PARENT_SOURCED,13,False,0.13628594691573637,681.4297345786819,0.0125,13,False,8651709.72166556,0.47075638004546194,0.08653764026836652
