curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01
SINGLE_LIKE,self_fund_win,0.5,3209825.0303440075,802.4562575860019,34,3190846.003653131,5411124.667123363,False,0.0,4812.932018936608,0.0,-4.6202330850064754e-10,4812.932018936146,0.0,3209825.0303440075,4812.932018936146,1.2032330047340365,0.0014994374999999075,1.000000000000096,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3209825.0303440075,802.4562575860019,35,3190846.003653131,7777189.145807397,False,0.0,4812.932018936608,0.0,-4.6202330850064754e-10,4812.932018936146,0.0,3209825.0303440075,4812.932018936146,1.2032330047340365,0.0014994374999999075,1.000000000000096,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3209825.0303440075,802.4562575860019,36,3190846.003653131,7317654.301976935,False,0.0,4812.932018936608,0.0,-4.6202330850064754e-10,4812.932018936146,0.0,3209825.0303440075,4812.932018936146,1.2032330047340365,0.0014994374999999075,1.000000000000096,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3209825.0303440075,802.4562575860019,37,3190846.003653131,7185612.9564037565,False,0.0,4812.932018936608,0.0,-4.6202330850064754e-10,4812.932018936146,0.0,3209825.0303440075,4812.932018936146,1.2032330047340365,0.0014994374999999075,1.000000000000096,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3209825.0303440075,802.4562575860019,38,3190846.003653131,7728391.597422948,False,0.0,4812.932018936608,0.0,-4.6202330850064754e-10,4812.932018936146,0.0,3209825.0303440075,4812.932018936146,1.2032330047340365,0.0014994374999999075,1.000000000000096,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3209825.0303440075,802.4562575860019,39,3190846.003653131,6591387.6720760055,False,0.0,4812.932018936608,0.0,-4.6202330850064754e-10,4812.932018936146,0.0,3209825.0303440075,4812.932018936146,1.2032330047340365,0.0014994374999999075,1.000000000000096,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,0,6381692.007306262,6883883.300154766,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,1,6381692.007306262,6241653.324888194,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,2,6381692.007306262,4352687.364523656,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,3,6381692.007306262,5985832.948199953,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,4,6381692.007306262,5482692.393022979,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,5,6381692.007306262,7355121.185139654,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,6,6381692.007306262,7914103.490321596,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,7,6381692.007306262,6120820.290346488,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,8,6381692.007306262,6526073.56649533,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,9,6381692.007306262,7094889.981931569,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,10,6381692.007306262,5769869.331505366,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,11,6381692.007306262,5392963.808129808,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,12,6381692.007306262,6632367.965217435,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,13,6381692.007306262,7098106.796532028,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,14,6381692.007306262,6282668.864865205,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,15,6381692.007306262,6208883.081318886,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,16,6381692.007306262,7279442.477591236,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,17,6381692.007306262,7637443.558995307,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
